wavetable_name,loud_mean,loud_std,loud_range,loud_entropy,loud_spectral_entropy,loud_max,loud_min,loud_total_variation,loud_turning_points,cent_mean,cent_std,cent_range,cent_entropy,cent_spectral_entropy,cent_max,cent_min,cent_total_variation,cent_turning_points,flat_mean,flat_std,flat_range,flat_entropy,flat_spectral_entropy,flat_max,flat_min,flat_total_variation,flat_turning_points
vintage__sloppy_saw__128_1024.pt,-12.35601806640625,0.059593912214040756,0.25506591796875,0.979605495929718,0.7155343294143677,-12.245805740356445,-12.500871658325195,0.027841627597808838,0.3968254029750824,6.762182235717773,0.38688230514526367,1.811248779296875,0.9479544162750244,0.8020009994506836,8.067853927612305,6.25660514831543,0.160422220826149,0.4841269850730896,-159.36471557617188,0.10807424038648605,0.5507049560546875,0.9675489664077759,0.8375571370124817,-159.00526428222656,-159.55596923828125,0.09354791045188904,0.6428571343421936
formant__fof__254_1024.pt,-9.030943870544434,0.46684059500694275,1.8625144958496094,0.9711874723434448,0.6534667015075684,-8.052206039428711,-9.91472053527832,0.08298110216856003,0.1944444477558136,10.314212799072266,0.18420664966106415,0.7619905471801758,0.9788806438446045,0.6306980848312378,10.680091857910156,9.91810131072998,0.06897803395986557,0.7817460298538208,-118.6632308959961,5.806611061096191,29.57135009765625,0.9843447208404541,0.7043237686157227,-103.89665222167969,-133.46800231933594,3.0846877098083496,0.726190447807312
basics__sub_2__255_1024.pt,-12.431805610656738,1.5667731761932373,5.519525527954102,0.9773934483528137,0.6195361018180847,-10.38231372833252,-15.901839256286621,0.021753214299678802,0.011857707053422928,7.037771701812744,1.0872516632080078,4.06239128112793,0.8903538584709167,0.7568173408508301,10.247118949890137,6.184727668762207,0.06919727474451065,0.5573122501373291,-152.82852172851562,8.91759967803955,34.80656433105469,0.8630732893943787,0.7779784798622131,-124.35960388183594,-159.16616821289062,0.3475039005279541,0.6798418760299683
formant__unaligned_form__116_1024.pt,-8.64760684967041,0.9258095622062683,4.816829204559326,0.9891175627708435,0.5857638716697693,-7.1295037269592285,-11.946332931518555,0.16514170169830322,0.38596490025520325,10.231350898742676,0.4832695722579956,1.553659439086914,0.9385077953338623,0.6779545545578003,11.10051441192627,9.546854972839355,0.04851290583610535,0.6315789222717285,-131.96792602539062,15.840815544128418,43.408172607421875,0.9385771751403809,0.5460871458053589,-111.44837951660156,-154.85655212402344,1.0494205951690674,0.6140350699424744
harmonics__sines_bunch__100_1024.pt,-4.719522476196289,1.5291807651519775,8.847005844116211,0.9918436408042908,0.6759131550788879,-2.42372465133667,-11.270730972290039,1.495798110961914,0.6734693646430969,10.525108337402344,0.7290515303611755,5.003728866577148,0.9950609803199768,0.6123194098472595,11.632935523986816,6.629206657409668,0.7863053679466248,0.6326530575752258,-159.56932067871094,0.08806166797876358,0.583740234375,0.9869873523712158,0.7450475096702576,-159.25595092773438,-159.83969116210938,0.09550260007381439,0.6326530575752258
distortion__brutal_metal__235_1024.pt,-9.200105667114258,0.38013291358947754,1.835519790649414,0.9823021292686462,0.4776940643787384,-8.32646656036377,-10.161986351013184,0.03869770094752312,0.29184550046920776,12.893424034118652,0.25965774059295654,0.9097995758056641,0.9791380167007446,0.6581436991691589,13.195265769958496,12.285466194152832,0.06479687988758087,0.6223176121711731,-39.71959686279297,8.855321884155273,33.241859436035156,0.9790944457054138,0.6476080417633057,-27.38669204711914,-60.6285514831543,1.736161470413208,0.540772557258606
vintage__jx10_sync__127_1024.pt,-6.358452320098877,1.1524434089660645,4.2694854736328125,0.9470131993293762,0.6533160209655762,-3.8868296146392822,-8.156314849853516,0.0793016254901886,0.04800000041723251,12.37871265411377,0.5079056024551392,3.3549022674560547,0.9957684874534607,0.5384482741355896,12.627965927124023,9.273063659667969,0.02922244369983673,0.4000000059604645,-59.362850189208984,14.408978462219238,79.1937255859375,0.9936957359313965,0.5471424460411072,-52.94609069824219,-132.1398162841797,0.8538589477539062,0.5759999752044678
formant__yahie__142_1024.pt,-12.892038345336914,0.8187222480773926,3.302011489868164,0.9381094574928284,0.7660320401191711,-10.62205696105957,-13.924068450927734,0.2831456661224365,0.23571428656578064,11.342451095581055,0.09919390082359314,0.3631858825683594,0.9409052729606628,0.6965834498405457,11.576387405395508,11.213201522827148,0.007721292320638895,0.4714285731315613,-88.73224639892578,1.9693121910095215,9.846168518066406,0.9833577275276184,0.6559550762176514,-84.08244323730469,-93.9286117553711,1.3039922714233398,0.6071428656578064
collection__copper__17_1024.pt,-9.919109344482422,2.307264804840088,7.7787251472473145,0.892063319683075,0.6895039081573486,-5.383002758026123,-13.161727905273438,1.3559439182281494,0.20000000298023224,12.376913070678711,0.8157351613044739,2.9088382720947266,0.9645637273788452,0.6359591484069824,13.164632797241211,10.255794525146484,0.560543417930603,0.3333333432674408,-64.73115539550781,37.397979736328125,129.86412048339844,0.9602541923522949,0.6445620059967041,-27.75681495666504,-157.62094116210938,24.895891189575195,0.3333333432674408
filter__acid_saw__46_1024.pt,-16.067041397094727,1.7004669904708862,5.466008186340332,0.9511558413505554,0.5951990485191345,-13.682608604431152,-19.148616790771484,0.1576891988515854,0.022727273404598236,6.048851490020752,0.2099882960319519,0.7469453811645508,0.9519397616386414,0.601168692111969,6.427844047546387,5.680898666381836,0.03832679241895676,0.34090909361839294,-159.3536376953125,0.24248158931732178,0.84844970703125,0.9243825078010559,0.7397907972335815,-158.82672119140625,-159.6751708984375,0.05523681640625,0.7272727489471436
collection__cobalt__16_1024.pt,-9.089885711669922,2.229231834411621,7.987121105194092,0.9625887274742126,0.5736855268478394,-6.830088138580322,-14.817209243774414,1.3355236053466797,0.3571428656578064,11.466419219970703,1.2322496175765991,3.900463104248047,0.948063313961029,0.6178383827209473,12.804948806762695,8.904485702514648,0.6714996695518494,0.3571428656578064,-77.15018463134766,29.364261627197266,79.55803680419922,0.8991883993148804,0.5857554078102112,-41.09748077392578,-120.655517578125,11.486132621765137,0.2857142984867096
complex__bitten_sync__255_1024.pt,-7.3045525550842285,0.9014268517494202,4.712254047393799,0.9923549890518188,0.5193872451782227,-6.024318218231201,-10.736572265625,0.12316931039094925,0.47826087474823,12.883111000061035,0.08838170021772385,0.626408576965332,0.9959986805915833,0.5874537229537964,13.055238723754883,12.42883014678955,0.03877517953515053,0.5810276865959167,-42.8891716003418,6.72353982925415,41.77724075317383,0.9951836466789246,0.5416402220726013,-32.59318161010742,-74.37042236328125,1.5835292339324951,0.5098814368247986
noise__helicopter__256_1024.pt,-18.46209144592285,1.62043035030365,8.879995346069336,0.9896338582038879,0.7527467608451843,-14.586448669433594,-23.46644401550293,1.6003583669662476,0.7204724550247192,11.286529541015625,0.17728258669376373,0.8438348770141602,0.9833945631980896,0.7897762060165405,11.69295597076416,10.84912109375,0.11710698902606964,0.6102362275123596,-75.55342864990234,5.084334850311279,30.195865631103516,0.9892564415931702,0.7693755030632019,-60.46352767944336,-90.65939331054688,4.228646278381348,0.6417322754859924
noise__bad_bits__20_1024.pt,-9.904520034790039,1.6960562467575073,6.685072898864746,0.9559484124183655,0.7034234404563904,-6.827310562133789,-13.512383460998535,1.9731594324111938,0.5555555820465088,13.052932739257812,0.25009170174598694,0.882232666015625,0.9535576105117798,0.7125283479690552,13.38995361328125,12.507720947265625,0.17288795113563538,0.6666666865348816,-38.60435104370117,8.681041717529297,28.632658004760742,0.9480662941932678,0.688798189163208,-26.667749404907227,-55.30040740966797,6.966646671295166,0.6666666865348816
basics__saw_dual_1__235_1024.pt,-13.044659614562988,0.1718153953552246,0.7938241958618164,0.9649805426597595,0.570181131362915,-12.542638778686523,-13.33646297454834,0.020364748314023018,0.553648054599762,12.32713508605957,0.4938856065273285,2.2284841537475586,0.9893577694892883,0.4007198214530945,12.912044525146484,10.683560371398926,0.040245577692985535,0.5321888327598572,-40.186004638671875,3.403268337249756,11.877227783203125,0.9760032296180725,0.548908531665802,-35.73229217529297,-47.609519958496094,0.22908343374729156,0.2446351945400238
noise__swepdustry__16_1024.pt,-14.397459983825684,2.4426181316375732,7.3944091796875,0.9372274279594421,0.69538414478302,-11.635251998901367,-19.029661178588867,1.3658663034439087,0.5714285969734192,13.527091026306152,0.20542612671852112,0.5353097915649414,0.8677479028701782,0.6991519331932068,13.809606552124023,13.274296760559082,0.06465307623147964,0.3571428656578064,-13.741491317749023,3.6549055576324463,11.231908798217773,0.8927556872367859,0.809755802154541,-7.46306848526001,-18.694976806640625,2.6458897590637207,0.4285714328289032
formant__aeiou__256_1024.pt,-9.196075439453125,1.771994948387146,7.6035051345825195,0.9786617755889893,0.5425704121589661,-5.600955009460449,-13.204460144042969,0.23412176966667175,0.17322835326194763,8.846504211425781,0.5005035400390625,2.2387466430664062,0.9843297004699707,0.5955207943916321,9.698686599731445,7.459939956665039,0.03780069574713707,0.19291338324546814,-142.40966796875,8.719595909118652,38.79828643798828,0.9537811875343323,0.6339216828346252,-115.85892486572266,-154.65721130371094,0.9349724054336548,0.26377952098846436
retro__harmonics_1__184_1024.pt,-9.765049934387207,0.7581329941749573,3.147242546081543,0.9694520831108093,0.5507475733757019,-8.010624885559082,-11.157867431640625,0.15038467943668365,0.3241758346557617,12.54879379272461,0.26242706179618835,1.3177366256713867,0.9913525581359863,0.5751308798789978,12.84447956085205,11.526742935180664,0.018862823024392128,0.5549450516700745,-97.42022705078125,17.108373641967773,80.64559936523438,0.9844114780426025,0.7007680535316467,-63.02522277832031,-143.6708221435547,12.426350593566895,0.6428571343421936
distortion__malice__32_1024.pt,-7.304896831512451,1.5307542085647583,6.250962257385254,0.9805092811584473,0.583003580570221,-5.960736274719238,-12.211698532104492,0.565889298915863,0.6666666865348816,13.169130325317383,0.1722775548696518,0.7894306182861328,0.9839904308319092,0.6023604273796082,13.33137321472168,12.541942596435547,0.06859324127435684,0.7333333492279053,-30.71248435974121,6.911173343658447,24.378890991210938,0.9692705273628235,0.5767840147018433,-22.82925033569336,-47.2081413269043,1.980517864227295,0.5666666626930237
harmonics__sines_4__10_1024.pt,-10.097895622253418,0.6627258062362671,1.9504270553588867,0.930661141872406,0.6788041591644287,-9.51528549194336,-11.465712547302246,0.4047839939594269,0.25,8.975728034973145,1.6268640756607056,4.626716613769531,0.9195791482925415,0.7228391170501709,10.568187713623047,5.941471099853516,0.5140796303749084,0.0,-158.65704345703125,1.1027323007583618,2.9847869873046875,0.8294253349304199,0.819718599319458,-156.89373779296875,-159.87852478027344,0.3316429853439331,0.0
filter__modern_sweep_2__256_1024.pt,-9.71982479095459,1.0132014751434326,4.3499016761779785,0.9565145373344421,0.6358610391616821,-6.8022589683532715,-11.15216064453125,0.12228479236364365,0.30708661675453186,12.338668823242188,0.28181180357933044,0.9470138549804688,0.9698098301887512,0.6109017133712769,12.741570472717285,11.794556617736816,0.012881073169410229,0.25984251499176025,-61.295555114746094,9.242857933044434,29.76409912109375,0.9738835692405701,0.54920893907547,-51.163238525390625,-80.92733764648438,0.464141309261322,0.33070865273475647
distortion__freak__256_1024.pt,-5.917451858520508,0.7558038234710693,2.2325048446655273,0.9372442960739136,0.4064554274082184,-4.611508846282959,-6.844013690948486,0.026781711727380753,0.11811023950576782,12.139324188232422,0.5223666429519653,1.8093156814575195,0.9780191779136658,0.5810325145721436,12.735709190368652,10.926393508911133,0.02080272138118744,0.22834645211696625,-66.58615112304688,11.830204963684082,44.01666259765625,0.9755187630653381,0.5978627800941467,-48.236915588378906,-92.25357818603516,0.5150400996208191,0.30314961075782776
harmonics__sines_2__8_1024.pt,-7.202576637268066,0.5288492441177368,1.6567444801330566,0.805435299873352,0.8738418817520142,-6.092718124389648,-7.749462604522705,0.3612009584903717,0.1666666716337204,9.8414945602417,0.6644482612609863,1.7630672454833984,0.8268671631813049,0.7844362854957581,10.810739517211914,9.047672271728516,0.27790722250938416,0.5,-158.93426513671875,0.17848823964595795,0.57086181640625,0.9024035334587097,0.6690756678581238,-158.66976928710938,-159.24063110351562,0.1809125691652298,0.5
distortion__phased__178_1024.pt,-4.581543445587158,1.5748076438903809,5.050999164581299,0.9442305564880371,0.6144956350326538,-1.7672878503799438,-6.818286895751953,0.08911581337451935,0.20454545319080353,11.274261474609375,1.7447664737701416,5.714737892150879,0.9679990410804749,0.6177510619163513,13.30234146118164,7.587603569030762,0.060227274894714355,0.4886363744735718,-81.54402160644531,42.0964469909668,141.4037628173828,0.9610053896903992,0.6492476463317871,-17.5841121673584,-158.9878692626953,1.7213214635849,0.5113636255264282
collection__squash__32_1024.pt,-10.774609565734863,1.0956443548202515,5.240151405334473,0.981904149055481,0.6066635251045227,-9.11623477935791,-14.356386184692383,0.37878575921058655,0.30000001192092896,7.538248538970947,0.9783399701118469,3.2691783905029297,0.9419602751731873,0.7168975472450256,9.168781280517578,5.899602890014648,0.1191631406545639,0.30000001192092896,-158.33746337890625,2.83162784576416,10.7122802734375,0.6642158627510071,0.894444465637207,-149.15011596679688,-159.86239624023438,0.574615478515625,0.4333333373069763
noise__brown_noise__256_1024.pt,-9.446062088012695,1.1207382678985596,7.230199813842773,0.9931156039237976,0.7654219269752502,-6.569907188415527,-13.8001070022583,1.221293330192566,0.6614173054695129,11.180106163024902,0.6645975112915039,3.993978500366211,0.9924367070198059,0.7524535059928894,12.627985954284668,8.634007453918457,0.670717716217041,0.6299212574958801,-105.7372055053711,9.86251163482666,52.26811981201172,0.9747346043586731,0.862638533115387,-72.65023040771484,-124.91835021972656,10.4475736618042,0.6062992215156555
collection__ruby__242_1024.pt,-9.242212295532227,1.5885664224624634,7.18880558013916,0.98075270652771,0.42670005559921265,-6.0314130783081055,-13.220218658447266,0.08215991407632828,0.11249999701976776,12.499652862548828,0.5206414461135864,1.605691909790039,0.9490432739257812,0.6409852504730225,13.3539400100708,11.748248100280762,0.013632445596158504,0.1458333283662796,-44.79561233520508,15.607671737670898,49.74983215332031,0.9542972445487976,0.6659832000732422,-17.991775512695312,-67.74160766601562,0.40409210324287415,0.15000000596046448
vintage__sys8_comb__92_1024.pt,-10.390388488769531,0.8289857506752014,3.375241279602051,0.948468804359436,0.5960025191307068,-8.278656005859375,-11.653897285461426,0.17367497086524963,0.5666666626930237,12.157552719116211,0.3568490743637085,1.409865379333496,0.9676741361618042,0.6362321972846985,12.821385383605957,11.411520004272461,0.07878834754228592,0.5333333611488342,-62.74869918823242,11.880617141723633,44.172298431396484,0.9633965492248535,0.634505033493042,-41.47239303588867,-85.64469146728516,2.093524217605591,0.6000000238418579
retro__sweep_random__185_1024.pt,-13.333935737609863,1.3958371877670288,5.465968132019043,0.9342601299285889,0.5415178537368774,-9.562220573425293,-15.028188705444336,0.08389905095100403,0.4262295067310333,12.725300788879395,0.25362035632133484,0.8809337615966797,0.9795292019844055,0.5787022709846497,12.937277793884277,12.056344032287598,0.00913840252906084,0.5300546288490295,-43.368751525878906,14.794589042663574,54.34297180175781,0.9852091670036316,0.5737449526786804,-33.099273681640625,-87.44224548339844,0.6211870312690735,0.5901639461517334
harmonics__strong_seventh__63_1024.pt,-10.018684387207031,0.21069109439849854,0.5566530227661133,0.8682452440261841,0.5785986185073853,-9.668116569519043,-10.224769592285156,0.013469542376697063,0.032786883413791656,8.389764785766602,1.5527805089950562,5.283957481384277,0.8872605562210083,0.7714178562164307,12.11975383758545,6.835796356201172,0.08522512018680573,0.0,-151.69003295898438,19.885072708129883,84.4967269897461,0.5895180106163025,0.8845835328102112,-75.35424041748047,-159.85096740722656,1.3679094314575195,0.37704917788505554
vintage__brds_dual_saw__234_1024.pt,-11.491580963134766,0.9372596144676208,2.859013557434082,0.960135281085968,0.594527006149292,-10.193679809570312,-13.052693367004395,0.04292099177837372,0.5905172228813171,12.61231803894043,0.32457777857780457,1.2704286575317383,0.9862128496170044,0.599313497543335,12.98112678527832,11.710698127746582,0.04546089097857475,0.5818965435028076,-54.11052703857422,5.705903053283691,21.618148803710938,0.9849128127098083,0.661452054977417,-48.079193115234375,-69.69734191894531,1.2626988887786865,0.4482758641242981
